STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
637080,99999, 19800603,   71.6, 8,   59.0, 8, 9999.9, 0, 9999.9, 0,  23.3, 8,   5.3, 8,   8.0, 999.9,   82.4 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19800604,   71.3, 7,   62.6, 7, 9999.9, 0, 9999.9, 0,  24.0, 7,   5.0, 7,   8.0, 999.9,   84.2 ,  62.6 , 0.00G,999.9, 010000,
637080,99999, 19800605,   73.7, 7,   62.6, 7, 9999.9, 0, 9999.9, 0,  24.4, 7,   4.2, 7,   8.0, 999.9,   84.2 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19800606,   73.0, 8,   61.9, 8, 9999.9, 0, 9999.9, 0,  21.4, 8,   4.7, 8,   8.0, 999.9,   84.2 ,  62.6 , 0.00G,999.9, 010010,
637080,99999, 19800607,   69.8, 6,   64.1, 6, 9999.9, 0, 9999.9, 0,  20.7, 6,   6.5, 6,   9.9, 999.9,   77.0 ,  66.2*, 0.08C,999.9, 000000,
637080,99999, 19800608,   70.3, 7,   60.5, 7, 9999.9, 0, 9999.9, 0,  24.4, 7,   7.7, 7,  20.0, 999.9,   84.2 ,  64.4 , 0.00G,999.9, 000000,
637080,99999, 19800609,   72.2, 6,   62.3, 6, 9999.9, 0, 9999.9, 0,  21.7, 6,   4.5, 6,   7.0, 999.9,   84.2 ,  62.6 , 0.00G,999.9, 000010,
637080,99999, 19800610,   71.0, 6,   61.7, 6, 9999.9, 0, 9999.9, 0,  21.2, 6,   4.6, 6,   8.9, 999.9,   84.2 ,  60.8 , 0.00G,999.9, 010000,
637080,99999, 19800611,   73.9, 4,   63.5, 4, 9999.9, 0, 9999.9, 0,  22.5, 4,   3.8, 4,   5.1, 999.9,   82.4 ,  60.8 , 0.35G,999.9, 000000,
637080,99999, 19800612,   73.4, 6,   62.9, 6, 9999.9, 0, 9999.9, 0,  20.7, 6,   5.8, 6,   8.0, 999.9,   82.4*,  66.2 , 0.00G,999.9, 000000,
637080,99999, 19800613,   72.1, 7,   62.1, 7, 9999.9, 0, 9999.9, 0,  21.3, 7,   3.7, 6,   9.9, 999.9,   84.2 ,  64.4 , 0.00G,999.9, 000000,
637080,99999, 19800614,   73.9, 4, 9999.9, 0, 9999.9, 0, 9999.9, 0,  18.6, 4,   3.5, 4,   7.0, 999.9,   86.0*,  66.2*, 0.00C,999.9, 000000,
637080,99999, 19800615,   73.0, 5,   61.5, 5, 9999.9, 0, 9999.9, 0,  23.6, 5,   4.8, 5,   9.9, 999.9,   84.2 ,  64.4*, 0.00C,999.9, 000000,
637080,99999, 19800616,   73.7, 6,   60.5, 6, 9999.9, 0, 9999.9, 0,  27.4, 6,   4.2, 6,   7.0, 999.9,   84.2*,  59.0 , 0.04G,999.9, 010000,
637080,99999, 19800617,   73.4, 8,   61.9, 8, 9999.9, 0, 9999.9, 0,  24.5, 8,   3.1, 8,   6.0, 999.9,   86.0 ,  60.8 , 0.00G,999.9, 000000,
637080,99999, 19800618,   73.4, 6,   59.9, 6, 9999.9, 0, 9999.9, 0,  19.2, 6,   3.6, 6,   9.9, 999.9,   86.0 ,  60.8 , 0.00G,999.9, 000000,
637080,99999, 19800619,   70.5, 5,   61.9, 5, 9999.9, 0, 9999.9, 0,  24.2, 5,   4.2, 5,   7.0, 999.9,   84.2 ,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19800620,   68.9, 6,   62.0, 6, 9999.9, 0, 9999.9, 0,  21.7, 6,   5.8, 6,   9.9, 999.9,   82.4 ,  64.4 , 0.00G,999.9, 000010,
637080,99999, 19800621,   73.1, 6,   62.2, 5, 9999.9, 0, 9999.9, 0,  19.9, 5,   8.8, 6,  28.9, 999.9,   91.4*,  62.6 , 0.16G,999.9, 100010,
637080,99999, 19800622,   71.6, 4,   62.2, 4, 9999.9, 0, 9999.9, 0,  21.7, 4,   5.8, 4,   9.9, 999.9,   82.4 ,  60.8 , 0.01G,999.9, 000000,
637080,99999, 19800623,   70.4, 6,   62.9, 6, 9999.9, 0, 9999.9, 0,  20.2, 6,   2.7, 6,   6.0, 999.9,   84.2 ,  62.6*, 0.00G,999.9, 000000,
637080,99999, 19800624,   69.2, 6,   63.2, 6, 9999.9, 0, 9999.9, 0,  20.2, 6,   3.9, 6,   8.0, 999.9,   80.6 ,  62.6 , 0.04G,999.9, 010010,
637080,99999, 19800625,   71.9, 7,   63.4, 7, 9999.9, 0, 9999.9, 0,  16.9, 7,   7.3, 7,  20.0, 999.9,   80.6*,  60.8 , 0.00G,999.9, 010000,
637080,99999, 19800626,   68.0, 5,   64.0, 5, 9999.9, 0, 9999.9, 0,  18.0, 5,   3.2, 5,   7.0, 999.9,   75.2 ,  64.4 , 0.31G,999.9, 010000,
637080,99999, 19800627,   72.6, 7,   60.5, 7, 9999.9, 0, 9999.9, 0,  19.1, 7,   6.2, 7,  14.0, 999.9,   82.4 ,  64.4*, 0.00G,999.9, 000010,
637080,99999, 19800628,   73.1, 6,   61.1, 6, 9999.9, 0, 9999.9, 0,  22.3, 6,   3.7, 6,   7.0, 999.9,   82.4 ,  62.6 , 0.01G,999.9, 000000,
637080,99999, 19800629,   72.6, 7,   62.6, 7, 9999.9, 0, 9999.9, 0,  20.0, 7,   5.7, 7,   9.9, 999.9,   84.2 ,  60.8 , 0.00G,999.9, 000010,
637080,99999, 19800630,   70.7, 6,   62.9, 6, 9999.9, 0, 9999.9, 0,  24.3, 6,   6.5, 6,  12.0, 999.9,   82.4 ,  60.8*, 0.00H,999.9, 010010,
637080,99999, 19800701,   69.8, 6,   61.1, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   2.9, 6,   5.1, 999.9,   80.6 ,  57.2 , 0.00G,999.9, 000000,
637080,99999, 19800702,   66.2, 5,   61.2, 5, 9999.9, 0, 9999.9, 0,  19.9, 5,   2.2, 5,   6.0, 999.9,   80.6 ,  59.0 , 0.00G,999.9, 010000,
637080,99999, 19800703,   66.2, 4,   64.4, 4, 9999.9, 0, 9999.9, 0,  14.8, 4,   3.7, 4,   8.9, 999.9,   80.6 ,9999.9 , 0.91B,999.9, 000000,
637080,99999, 19800704,   69.1, 5,   64.0, 5, 9999.9, 0, 9999.9, 0,  19.3, 5,   2.2, 5,   8.0, 999.9,   77.0*,  62.6 , 0.00B,999.9, 000000,
637080,99999, 19800705,   70.0, 8,   62.4, 8, 9999.9, 0, 9999.9, 0,  18.6, 8,   1.5, 8,   5.1, 999.9,   77.0 ,  62.6 , 0.08G,999.9, 010000,
637080,99999, 19800706,   71.2, 8,   62.2, 8, 9999.9, 0, 9999.9, 0,  21.4, 8,   3.0, 8,   6.0, 999.9,   80.6 ,  62.6 , 0.00G,999.9, 010010,
637080,99999, 19800708,   70.9, 5,   62.6, 5, 9999.9, 0, 9999.9, 0,  21.7, 5,   4.6, 5,   8.0, 999.9,   82.4 ,  60.8 , 0.01G,999.9, 000010,
637080,99999, 19800709,   72.4, 9,   61.2, 9, 9999.9, 0, 9999.9, 0,  21.4, 8,   2.4, 9,   8.9, 999.9,   82.4 ,  59.0 , 0.12G,999.9, 010000,
637080,99999, 19800710,   70.1, 7,   63.4, 7, 9999.9, 0, 9999.9, 0,  21.3, 7,   4.9, 7,   8.9, 999.9,   80.6 ,  62.6 , 0.04G,999.9, 010010,
637080,99999, 19800711,   70.7, 6,   62.3, 6, 9999.9, 0, 9999.9, 0,  23.8, 6,   4.9, 6,   8.0, 999.9,   80.6 ,  64.4 , 0.12G,999.9, 010000,
637080,99999, 19800712,   74.3, 6,   61.7, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   2.5, 6,   6.0, 999.9,   84.2 ,  60.8 , 1.14G,999.9, 000000,
637080,99999, 19800713,   70.8, 7,   60.8, 6, 9999.9, 0, 9999.9, 0,  20.4, 7,   4.7, 7,   8.0, 999.9,   87.8*,  60.8 , 0.00G,999.9, 010000,
637080,99999, 19800714,   70.8, 7,   59.5, 7, 9999.9, 0, 9999.9, 0,  24.9, 7,   2.6, 7,   5.1, 999.9,   82.4 ,  59.0 , 0.04G,999.9, 000000,
637080,99999, 19800715,   75.2, 6,   54.5, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   4.6, 6,   9.9, 999.9,   84.2*,  57.2 , 0.00G,999.9, 000000,
637080,99999, 19800716,   70.1, 6,   55.4, 6, 9999.9, 0, 9999.9, 0,  21.7, 6,   3.3, 6,   7.0, 999.9,   84.2 ,  57.2 , 0.00G,999.9, 000000,
637080,99999, 19800717,   71.8, 8,   58.1, 8, 9999.9, 0, 9999.9, 0,  21.0, 8,   6.1, 8,   9.9, 999.9,   84.2 ,  55.4 , 0.00G,999.9, 000000,
637080,99999, 19800718,   71.9, 7,   57.7, 7, 9999.9, 0, 9999.9, 0,  20.9, 7,   4.9, 7,   8.9, 999.9,   84.2 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19800719,   70.3, 7,   54.9, 7, 9999.9, 0, 9999.9, 0,  22.6, 7,   5.3, 7,   8.0, 999.9,   84.2*,  51.8*, 0.00G,999.9, 000000,
637080,99999, 19800720,   72.1, 8,   56.5, 8, 9999.9, 0, 9999.9, 0,  22.2, 8,   4.5, 7,   7.0, 999.9,   86.0 ,  57.2 , 0.00G,999.9, 000000,
637080,99999, 19800721,   69.1, 5,   56.5, 5, 9999.9, 0, 9999.9, 0,  23.3, 4,   3.0, 5,   6.0, 999.9,   84.2 ,  62.6*, 0.00B,999.9, 000000,
637080,99999, 19800722,   64.8, 4,   58.6, 4, 9999.9, 0, 9999.9, 0,  18.6, 4,   2.8, 4,   4.1, 999.9,   82.4 ,  59.0*, 0.32C,999.9, 010000,
637080,99999, 19800726,   72.1, 4,   60.8, 4, 9999.9, 0, 9999.9, 0,  23.3, 4,   4.3, 4,   6.0, 999.9,   84.2 ,  64.4*, 0.00G,999.9, 000000,
637080,99999, 19800727,   70.7, 4,   59.0, 4, 9999.9, 0, 9999.9, 0,  22.5, 4,   7.5, 4,  12.0, 999.9,   84.2 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19800728,   72.5, 6,   58.4, 6, 9999.9, 0, 9999.9, 0,  18.6, 6,   4.3, 6,   8.0, 999.9,   84.2*,  62.6 , 0.00G,999.9, 000010,
637080,99999, 19800729,   72.3, 5,   60.8, 5, 9999.9, 0, 9999.9, 0,  21.1, 5,   8.8, 5,  14.0, 999.9,   80.6*,  64.4 , 0.28G,999.9, 010000,
637080,99999, 19800730,   72.7, 5,   60.8, 5, 9999.9, 0, 9999.9, 0,  21.1, 5,   2.6, 5,   5.1, 999.9,   80.6 ,  62.6 , 0.12G,999.9, 010000,
637080,99999, 19800731,   69.8, 5,   59.0, 5, 9999.9, 0, 9999.9, 0,  19.9, 5,   4.2, 5,   6.0, 999.9,   82.4 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19800801,   74.3, 4,   56.8, 4, 9999.9, 0, 9999.9, 0,  24.1, 4, 999.9, 0, 999.9, 999.9,   82.4*,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19800802,   74.3, 8,   59.9, 8, 9999.9, 0, 9999.9, 0,  17.1, 8,   5.5, 8,  14.0, 999.9,   86.0 ,  64.4 , 0.00G,999.9, 010000,
637080,99999, 19800803,   71.0, 6,   60.2, 6, 9999.9, 0, 9999.9, 0,  19.2, 6,   6.0, 6,  18.1, 999.9,   86.0 ,  62.6 , 0.08G,999.9, 010000,
637080,99999, 19800804,   75.5, 6,   61.1, 6, 9999.9, 0, 9999.9, 0,  21.7, 6,   8.4, 5,  13.0, 999.9,   82.4*,  64.4 , 0.00G,999.9, 000000,
637080,99999, 19800805,   71.6, 5,   61.9, 5, 9999.9, 0, 9999.9, 0,  22.4, 5,   5.0, 5,   7.0, 999.9,   84.2 ,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19800806,   71.0, 6,   59.9, 6, 9999.9, 0, 9999.9, 0,  20.7, 6,   5.2, 6,   7.0, 999.9,   84.2 ,  66.2 , 0.00G,999.9, 000000,
637080,99999, 19800807,   69.4, 5,   60.4, 5, 9999.9, 0, 9999.9, 0,  16.8, 5,   6.2, 5,   9.9, 999.9,   84.2 ,  64.4*, 0.00G,999.9, 010010,
637080,99999, 19800808,   75.6, 5,   59.0, 5, 9999.9, 0, 9999.9, 0,  18.6, 5,   4.2, 5,   6.0, 999.9,   84.2 ,  66.2*, 0.00H,999.9, 010000,
637080,99999, 19800809,   73.4, 6,   57.2, 4, 9999.9, 0, 9999.9, 0,  21.7, 6,   3.3, 6,   8.0, 999.9,   84.2 ,  60.8*, 0.16G,999.9, 000000,
637080,99999, 19800810,   75.2, 6,   53.0, 6, 9999.9, 0, 9999.9, 0,  23.3, 6,   3.8, 6,   9.9, 999.9,   87.8 ,  55.4 , 0.00G,999.9, 010000,
637080,99999, 19800811,   70.8, 7,   52.8, 7, 9999.9, 0, 9999.9, 0,  21.3, 7,   6.3, 7,  14.0, 999.9,   87.8 ,  57.2 , 0.00G,999.9, 000010,
637080,99999, 19800812,   73.9, 7,   54.4, 7, 9999.9, 0, 9999.9, 0,  23.5, 7,   4.1, 7,   8.0, 999.9,   87.8*,  59.0 , 0.16G,999.9, 000000,
637080,99999, 19800813,   68.0, 8,   55.7, 6, 9999.9, 0, 9999.9, 0,  19.1, 8,   2.9, 8,   6.0, 999.9,   86.0 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19800814,   69.8, 5,   56.1, 5, 9999.9, 0, 9999.9, 0,  21.1, 5,   6.4, 5,   9.9, 999.9,   86.0 ,  57.2 , 0.00G,999.9, 000000,
637080,99999, 19800815,   74.0, 6,   56.6, 6, 9999.9, 0, 9999.9, 0,  23.8, 6,   4.8, 6,   9.9, 999.9,   86.0 ,  60.8 , 0.00G,999.9, 000000,
637080,99999, 19800816,   70.4, 6,   56.6, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   6.9, 6,  18.1, 999.9,   84.2 ,  64.4*, 0.00C,999.9, 000000,
637080,99999, 19800817,   71.3, 7,   55.7, 7, 9999.9, 0, 9999.9, 0,  23.5, 7,   5.7, 7,  13.0, 999.9,   84.2 ,  57.2 , 0.00G,999.9, 000000,
637080,99999, 19800818,   76.5, 8,   57.9, 8, 9999.9, 0, 9999.9, 0,  24.5, 8,   5.9, 8,  11.1, 999.9,   86.0 ,  66.2 , 0.00G,999.9, 000000,
637080,99999, 19800819,   73.1, 6,   57.2, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   9.0, 6,  24.1, 999.9,   80.6*,  64.4 , 0.00G,999.9, 000000,
637080,99999, 19800820,   72.3, 5,   54.7, 5, 9999.9, 0, 9999.9, 0,  24.2, 5,   3.8, 5,   8.0, 999.9,   86.0 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19800821,   70.9, 5,   59.4, 5, 9999.9, 0, 9999.9, 0,  22.4, 5,   2.2, 5,   6.0, 999.9,   84.2 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19800822,   72.5, 6,   55.8, 5, 9999.9, 0, 9999.9, 0,  23.3, 6,   4.0, 6,   8.0, 999.9,   87.8 ,  59.0 , 0.04G,999.9, 000010,
637080,99999, 19800823,   73.4, 6,   56.6, 6, 9999.9, 0, 9999.9, 0,  25.9, 6,   4.5, 6,  13.0, 999.9,   87.8*,  60.8 , 0.00G,999.9, 000000,
637080,99999, 19800824,   70.7, 8,   59.5, 8, 9999.9, 0, 9999.9, 0,  20.2, 8,   2.7, 8,   6.0, 999.9,   82.4 ,  64.4*, 0.00G,999.9, 010010,
637080,99999, 19800825,   68.5, 7,   60.5, 7, 9999.9, 0, 9999.9, 0,  21.3, 7,   5.6, 7,  15.0, 999.9,   80.6 ,  62.6 , 0.08G,999.9, 010010,
637080,99999, 19800826,   70.2, 5,   60.4, 5, 9999.9, 0, 9999.9, 0,  22.4, 5,   4.4, 5,   8.0, 999.9,   82.4 ,  62.6 , 0.20G,999.9, 000000,
637080,99999, 19800827,   73.1, 7,   60.5, 7, 9999.9, 0, 9999.9, 0,  21.7, 7,   5.3, 7,  12.0, 999.9,   86.0 ,  60.8 , 0.00G,999.9, 010010,
637080,99999, 19800828,   73.4, 5,   60.4, 5, 9999.9, 0, 9999.9, 0,  19.9, 5,   6.2, 5,   9.9, 999.9,   86.0 ,  62.6 , 0.55G,999.9, 010010,
637080,99999, 19800830,   69.8, 7,   57.5, 7, 9999.9, 0, 9999.9, 0,  19.5, 7,   3.0, 7,   6.0, 999.9,   84.2 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19800831,   69.8, 4,   56.8, 4, 9999.9, 0, 9999.9, 0,  20.2, 4,   2.8, 4,   8.0, 999.9,   84.2 ,  62.6*, 0.00G,999.9, 000000,
637080,99999, 19800901,   71.6, 7,   55.9, 7, 9999.9, 0, 9999.9, 0,  20.9, 7,   3.3, 7,   7.0, 999.9,   87.8 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19800902,   74.1, 8,   54.5, 8, 9999.9, 0, 9999.9, 0,  23.7, 8,   3.8, 8,   9.9, 999.9,   87.8 ,  59.0 , 0.00G,999.9, 000010,
637080,99999, 19800903,   73.1, 7,   55.9, 7, 9999.9, 0, 9999.9, 0,  22.1, 7,   8.3, 7,  13.0, 999.9,   87.8 ,  60.8 , 0.00G,999.9, 000000,
637080,99999, 19800904,   71.6, 8,   58.3, 8, 9999.9, 0, 9999.9, 0,  22.1, 8,   5.0, 8,  11.1, 999.9,   87.8 ,  60.8 , 0.00G,999.9, 010000,
637080,99999, 19800905,   74.7, 7,   56.7, 7, 9999.9, 0, 9999.9, 0,  24.0, 7,   7.6, 7,  13.0, 999.9,   87.8 ,  60.8 , 0.00G,999.9, 000010,
637080,99999, 19800906,   73.7, 7,   58.5, 7, 9999.9, 0, 9999.9, 0,  22.2, 7,   6.5, 7,  15.0, 999.9,   87.8 ,  60.8 , 0.00G,999.9, 000000,
637080,99999, 19800907,   71.3, 7,   62.1, 7, 9999.9, 0, 9999.9, 0,  21.7, 7,   4.2, 7,   9.9, 999.9,   86.0 ,  62.6 , 0.02G,999.9, 000010,
637080,99999, 19800908,   72.1, 4,   62.2, 4, 9999.9, 0, 9999.9, 0,  21.0, 4,   8.5, 4,  18.1, 999.9,   80.6*,  60.8 , 0.24G,999.9, 010000,
637080,99999, 19800909,   71.9, 6,   60.2, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   3.9, 6,  13.0, 999.9,   84.2 ,  59.0 , 0.55G,999.9, 000000,
637080,99999, 19800910,   73.6, 8,   58.6, 8, 9999.9, 0, 9999.9, 0,  24.1, 8,   4.1, 8,   9.9, 999.9,   86.0 ,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19800911,   74.0, 6,   59.3, 6, 9999.9, 0, 9999.9, 0,  22.3, 6,   4.2, 5,   5.1, 999.9,   86.0*,  64.4 , 0.00G,999.9, 010000,
637080,99999, 19800912,   72.7, 5,   61.5, 5, 9999.9, 0, 9999.9, 0,  23.0, 5,   3.6, 5,   7.0, 999.9,   86.0 ,  60.8 , 0.01G,999.9, 000010,
637080,99999, 19800913,   74.4, 7,   61.8, 7, 9999.9, 0, 9999.9, 0,  21.7, 7,   7.3, 7,  18.1, 999.9,   87.8 ,  62.6*, 0.00G,999.9, 000000,
637080,99999, 19800914,   72.4, 7,   59.8, 7, 9999.9, 0, 9999.9, 0,  20.9, 7,   5.7, 7,  15.0, 999.9,   86.0 ,  62.6 , 0.00G,999.9, 000010,
637080,99999, 19800915,   72.1, 7,   60.0, 7, 9999.9, 0, 9999.9, 0,  22.6, 7,   4.3, 7,  12.0, 999.9,   84.2*,  62.6 , 0.24G,999.9, 000000,
637080,99999, 19800916,   72.8, 6,   62.6, 6, 9999.9, 0, 9999.9, 0,  19.7, 6,   4.2, 6,   7.0, 999.9,   86.0 ,  59.0 , 0.24G,999.9, 010000,
637080,99999, 19800917,   74.9, 7,   57.7, 7, 9999.9, 0, 9999.9, 0,  20.4, 7,   3.8, 7,   9.9, 999.9,   89.6 ,  62.6 , 0.04G,999.9, 000000,
637080,99999, 19800918,   72.8, 6,   58.6, 5, 9999.9, 0, 9999.9, 0,  20.7, 6,   5.3, 6,  14.0, 999.9,   86.0*,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19800919,   76.1, 4,   57.7, 4, 9999.9, 0, 9999.9, 0,  24.1, 4,   4.2, 4,  14.0, 999.9,   89.6 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19800920,   75.8, 6,   59.9, 6, 9999.9, 0, 9999.9, 0,  18.2, 6,   6.0, 6,   9.9, 999.9,   84.2 ,  66.2 , 0.00G,999.9, 010000,
637080,99999, 19800921,   74.2, 7,   61.1, 7, 9999.9, 0, 9999.9, 0,  21.7, 7,   5.4, 7,   9.9, 999.9,   86.0 ,  64.4 , 0.00G,999.9, 000010,
637080,99999, 19800922,   73.4, 8,   59.9, 8, 9999.9, 0, 9999.9, 0,  22.1, 8,   4.4, 8,   7.0, 999.9,   87.8 ,  64.4 , 0.08G,999.9, 000010,
637080,99999, 19800923,   74.3, 6,   59.6, 6, 9999.9, 0, 9999.9, 0,  19.7, 6,   6.1, 6,   9.9, 999.9,   89.6 ,  64.4 , 0.00G,999.9, 010010,
637080,99999, 19800924,   72.2, 6,   62.0, 6, 9999.9, 0, 9999.9, 0,  18.6, 6,   4.7, 6,   8.0, 999.9,   86.0 ,  62.6 , 1.34G,999.9, 010000,
637080,99999, 19800925,   69.0, 7,   62.9, 7, 9999.9, 0, 9999.9, 0,  20.9, 7,   3.7, 7,  15.0, 999.9,   84.2 ,  60.8 , 0.04G,999.9, 010010,
637080,99999, 19800926,   74.9, 6,   62.0, 6, 9999.9, 0, 9999.9, 0,  23.8, 6,   6.5, 6,  13.0, 999.9,   87.8 ,  62.6 , 0.04G,999.9, 000010,
637080,99999, 19800927,   74.4, 7,   60.5, 7, 9999.9, 0, 9999.9, 0,  22.6, 7,   3.9, 7,   8.0, 999.9,   86.0 ,  62.6 , 0.00G,999.9, 000010,
637080,99999, 19800928,   74.9, 7,   58.5, 7, 9999.9, 0, 9999.9, 0,  23.1, 7,   5.0, 7,  15.9, 999.9,   89.6 ,  62.6 , 0.00G,999.9, 000010,
637080,99999, 19800929,   70.8, 7,   63.6, 7, 9999.9, 0, 9999.9, 0,  21.3, 7,   5.0, 7,   8.9, 999.9,   80.6 ,  60.8 , 0.12G,999.9, 000000,
637080,99999, 19800930,   72.3, 5,   60.4, 5, 9999.9, 0, 9999.9, 0,  23.6, 5,   4.4, 5,   8.0, 999.9,   91.4 ,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19801001,   75.2, 6,   53.0, 6, 9999.9, 0, 9999.9, 0,  23.3, 6,   4.7, 6,  13.0, 999.9,   87.8 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19801002,   77.3, 6,   53.6, 6, 9999.9, 0, 9999.9, 0,  25.9, 6,   6.2, 6,  12.0, 999.9,   91.4 ,  59.0 , 0.00G,999.9, 000000,
637080,99999, 19801003,   75.0, 8,   56.3, 8, 9999.9, 0, 9999.9, 0,  21.0, 8,   6.6, 8,   9.9, 999.9,   86.0 ,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19801004,   74.5, 8,   55.2, 8, 9999.9, 0, 9999.9, 0,  22.9, 8,   6.3, 8,  13.0, 999.9,   89.6 ,  60.8 , 0.00G,999.9, 000010,
637080,99999, 19801005,   75.5, 6,   52.7, 6, 9999.9, 0, 9999.9, 0,  23.8, 6,   6.0, 6,  15.0, 999.9,   89.6 ,  60.8*, 0.00H,999.9, 010000,
637080,99999, 19801006,   73.0, 4,   55.4, 4, 9999.9, 0, 9999.9, 0,  21.0, 4,   6.5, 4,   9.9, 999.9,   86.0 ,  68.0*, 0.04C,999.9, 000000,
637080,99999, 19801008,   72.6, 7,   57.5, 7, 9999.9, 0, 9999.9, 0,  20.4, 7,   5.5, 7,   9.9, 999.9,   91.4 ,  62.6 , 0.02G,999.9, 000010,
637080,99999, 19801009,   74.9, 6,   58.4, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   5.3, 6,   8.9, 999.9,   89.6 ,  62.6 , 0.39G,999.9, 000000,
637080,99999, 19801010,   77.0, 8,   58.8, 8, 9999.9, 0, 9999.9, 0,  21.7, 8,   6.4, 8,   9.9, 999.9,   89.6 ,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19801011,   76.5, 7,   59.5, 7, 9999.9, 0, 9999.9, 0,  20.0, 7,   9.9, 7,  20.0, 999.9,   87.8 ,  66.2 , 0.28G,999.9, 000010,
637080,99999, 19801012,   74.1, 8,   59.5, 8, 9999.9, 0, 9999.9, 0,  22.9, 8,   4.4, 8,   7.0, 999.9,   89.6 ,  62.6 , 0.08G,999.9, 000010,
637080,99999, 19801013,   70.8, 7,   61.3, 7, 9999.9, 0, 9999.9, 0,  22.2, 7,   6.3, 7,  12.0, 999.9,   84.2 ,  62.6 , 0.00G,999.9, 010010,
637080,99999, 19801014,   70.9, 5,   62.6, 5, 9999.9, 0, 9999.9, 0,  19.9, 5,   3.6, 5,   5.1, 999.9,   84.2*,  62.6 , 0.51G,999.9, 010010,
637080,99999, 19801016,   73.7, 6,   62.0, 6, 9999.9, 0, 9999.9, 0,  19.2, 6,   4.9, 6,   9.9, 999.9,   84.2 ,  66.2 , 0.00G,999.9, 000010,
637080,99999, 19801017,   77.6, 6,   62.0, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   6.0, 6,   8.9, 999.9,   87.8 ,  66.2 , 0.00G,999.9, 000000,
637080,99999, 19801018,   74.6, 6,   62.3, 6, 9999.9, 0, 9999.9, 0,  21.2, 6,   4.0, 6,   9.9, 999.9,   82.4 ,  69.8*, 0.00C,999.9, 000010,
637080,99999, 19801019,   71.6, 5,   63.7, 5, 9999.9, 0, 9999.9, 0,  23.0, 5,   5.2, 5,   7.0, 999.9,   86.0 ,  66.2 , 0.00G,999.9, 000010,
637080,99999, 19801020,   76.1, 6,   62.0, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   5.5, 6,   8.0, 999.9,   84.2 ,  62.6 , 0.04G,999.9, 000010,
637080,99999, 19801021,   76.1, 4,   61.2, 4, 9999.9, 0, 9999.9, 0,  22.5, 4,   5.5, 4,  13.0, 999.9,   87.8 ,  60.8 , 0.02G,999.9, 000000,
637080,99999, 19801022,   80.6, 5,   59.4, 5, 9999.9, 0, 9999.9, 0,  24.9, 5,   6.0, 5,   8.9, 999.9,   87.8 ,  64.4 , 0.00G,999.9, 000000,
637080,99999, 19801023,   77.0, 6,   57.2, 6, 9999.9, 0, 9999.9, 0,  22.8, 6,   4.0, 6,   8.0, 999.9,   89.6 ,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19801024,   81.0, 5,   59.4, 5, 9999.9, 0, 9999.9, 0,  21.4, 5,   5.6, 5,   8.0, 999.9,   89.6 ,  73.4*, 0.00B,999.9, 000000,
637080,99999, 19801025,   80.6, 6,   58.7, 6, 9999.9, 0, 9999.9, 0,  23.8, 6,   7.0, 6,   9.9, 999.9,   91.4 ,  62.6 , 0.00G,999.9, 000000,
637080,99999, 19801026,   72.9, 8,   60.4, 8, 9999.9, 0, 9999.9, 0,  23.3, 8,   6.1, 8,  12.0, 999.9,   91.4 ,  62.6 , 0.00G,999.9, 010010,
637080,99999, 19801027,   74.2, 7,   59.5, 7, 9999.9, 0, 9999.9, 0,  20.9, 7,   3.1, 7,   7.0, 999.9,   87.8 ,  60.8 , 0.31G,999.9, 000000,
